0,1,2
18.107821876990084,46.2041286679982,3584.153524718197
35.00332009139066,39.99566639489898,3515.4749706437483
19.081247714182187,64.09187071213053,4306.607435389985
24.95514700982073,59.89119860327966,3704.7461995784265
14.975807391058034,40.01381609829247,2383.5508802418085
26.767901334619797,43.55189066395277,4983.682595400576
16.86988509391699,43.745120868878075,3562.2197707127193
35.001963682369265,40.011158679249405,3194.653216926955
31.80347008428537,73.587996298963,3673.001884494225
22.26892610688713,74.53754823387037,4318.5633603179285
34.99871552259575,40.00602114272786,3435.425946873693
19.88327390699658,75.11630958424895,3340.752955863364
20.882843348717998,51.79394160783175,2396.2444815295357
33.01780742184505,76.03664677377841,3790.673215018265
23.537114825307572,57.032900422685536,1610.1350483914525
15.004544211574236,45.215839141889894,2820.437134250065
31.151495324198706,72.29833615292713,3770.943664691347
19.341478384778284,48.68705375045699,3606.0788950436354
14.995915867538594,40.023717457063555,1890.1998594727395
34.97142918890673,39.99708394788229,3433.177716336963
29.030734461824178,74.05573477279822,3997.4411268638178
35.02066287923486,39.99952117611995,2969.3130171560333
22.586804096329367,59.995605428092205,3353.4926334834495
35.00735830963957,40.00126658249472,3561.8315737837843
34.99847965141613,40.003683325740575,3469.113810571804
34.98934519609662,39.997029038544696,3489.7832517320553
31.566965249080624,63.46139886259104,2365.58181438147
34.99466267452009,39.982999227436714,3329.0088745893063
34.99432986857456,40.00837273311388,3360.4605793702503
34.27070337829748,58.479429640055926,2564.775655109733
19.568480469819182,79.99987885187019,2846.7280003161104
35.01042348474698,39.97774301962233,2589.512776512564
33.02763950709723,76.06413222730288,3681.204393906128
33.315840904976504,41.68535083091715,3350.979314583359
15.003778293707278,39.99540152493015,1945.0217545309329
35.012539616054994,39.99736128818417,3449.3484209127014
31.748949669650557,53.514066826413156,3371.073027806111
26.62235029824363,73.5129716578463,3889.866427969282
35.01579701262352,40.01127827295317,2984.168662100341
34.99095408302403,39.987568254911636,3170.5233550570206
27.54428805927241,60.00998203857265,3380.2306869090803
29.07932774540461,65.93207794776195,2400.1663238181845
31.996693795033707,79.9991504559125,3529.0747703902543
33.99373473163084,44.096402014120656,3326.6622511476626
35.00725946769939,39.99435870790091,3434.2834457496665
30.928022520165268,56.276615723425714,3556.215724695971
34.997181221263176,40.00211213134495,3330.759057097938
34.98483690837997,40.007002935831885,2987.7410928800596
34.99317550845137,39.98334435538394,3119.908133401523
32.996047177885025,55.98821603771021,2967.908988944679
15.007557910440523,40.24389846257129,2655.0190473198995
34.98665841910551,40.01977725132392,2137.8032651875965
32.7836259767605,48.80346228077144,3673.246332674812
35.00985113745685,39.99571427863284,3033.695414413254
34.9986565416043,40.006609559067215,2942.468021588093
35.00046750993274,40.00739199106941,2694.734655346341
34.99133677225535,39.99491112067918,3457.757855561262
30.978372297048683,56.10681866211066,2856.922311826641
14.999093724923133,53.90876397241328,3109.943598904319
27.429193183302676,44.796692295855976,4782.105211490654
29.687043262067487,61.24571439334889,3478.2006631859763
34.98394764589318,40.006341730923886,3585.0404836586126
29.82513111499024,65.16826593517101,5072.488174796659
26.497615327740135,59.98409433632897,4896.360778505015
26.586731834448717,73.63665635766554,3283.147149478116
24.996904984923315,40.00095721884445,5540.152602546417
30.748580585723627,79.98725651362847,3460.835194079701
34.99670337065399,39.99656266073722,3378.805369439428
24.99476212200481,40.00472920231536,5367.773672919893
35.00401472348898,40.009680114863954,3615.6135499989628
20.38584345318398,74.62568551053091,2521.1034201959887
34.544740936595744,40.44018877233054,3345.0298478690065
30.254197267167356,75.29136338971503,3958.793557138488
35.00400848025838,39.98097925915562,2615.8041981819506
35.005605553351714,39.995552477451525,3508.6273900965216
31.138016941478543,52.26225700494401,3572.6556781886093
33.41280424691797,46.33205508843831,3712.279146238023
22.273958423315328,54.56073916431865,1632.6768300635704
19.644913952134377,55.34853897903898,3416.2389652910797
21.64420812704217,73.30633208568854,4328.4039420389945
34.9955140862849,39.98867495852899,3436.5364095107784
35.00736291610138,40.01092286793937,2704.4300353019457
24.15282216288866,58.25814226346865,1598.8499563410116
18.731468593345724,47.46300528288457,3595.1154742327967
28.638452155250167,47.292412203857644,4378.9462218012895
25.007811562800097,39.992882109307764,4161.071245397632
24.979052403138642,40.08924987255782,2786.9311531212097
34.9810720660814,40.00863541125909,2939.1651422968
34.98502704649814,40.01002881029588,3180.14543060915
35.01168621573227,40.008937488579356,3581.0269416595747
23.30765289918504,80.00188400538612,3051.4358740031303
35.004882288769174,40.0007800619117,3134.63684424508
16.05551796642087,42.13673831473212,1745.391451888306
21.210376129114653,52.4056876214736,3638.9676111915205
22.850819635667538,72.14081594306593,2486.5531607925896
34.97688166912208,39.99591122446113,3427.5519095088953
35.00400960211192,39.987753381252894,1948.932650798615
27.789192149322446,72.77479651027805,4036.075758104974
24.857064797694516,70.13802601574626,4206.637386677134
35.00691565398005,40.009556414269824,3124.912696153011
15.008858833608372,42.72202922474787,2737.712873375596
22.776723583734032,60.00281672796756,4423.917750595861
15.015222394679048,48.939096762470946,2944.4994609376095
34.98505811086911,40.00518272286856,2668.4297684244943
24.013453979745126,59.9971498959767,4581.412677325843
18.12435614060787,46.26345300427727,3582.8158332490266
34.99821784081018,39.99367974601792,3300.644201087018
22.071217586297248,80.00702255441186,2983.1943162085645
34.97837447563412,40.006503161390505,3270.5240805840017
17.305452507509376,44.62501400020051,1722.8379269357388
18.42166915656075,56.58765466083295,3422.196524003155
35.00091414237754,40.00111155644378,3677.8046335599115
33.62175240271228,57.24482401961559,2766.320027138235
35.00487928576994,40.02557493310436,3365.5079497434667
35.00997577063302,40.00785745771119,3390.0950399311405
34.99402775755964,39.98260535654183,3747.1640500281073
20.42246098948432,50.82177686783822,1666.4767254416602
35.003688331346105,39.99308569593889,3420.8050317143798
29.31237380613468,68.6291328133928,3656.6120189892176
34.99873567009137,40.007838268192494,3654.596828269409
34.98244834401287,40.00241074115632,3199.4286955887383
34.992611351876256,40.00845782887655,2773.674674420733
32.180570397445045,51.31269723238227,3634.2431514485456
33.95391813609235,60.00422242298255,5841.211897063284
25.253713848449824,59.993440755296454,4738.8723859899155
24.991446599759474,39.99233185439459,5023.002762804975
15.38888468357145,79.61068032280204,2590.205171206013
25.78189755211861,80.01237315027976,3187.9156715681465
22.135422603975684,52.88136062315326,3404.3714349695747
35.00653087704796,40.00050625820252,3724.1630715495153
30.236379058670295,60.01429841199322,5368.760631973458
34.997206019491124,40.00310133066009,3326.204459945054
15.623964930069317,41.279056793733005,3566.448534176058
35.00330551866808,39.994804367685234,3220.9469503243677
34.979274782434956,40.00780466460872,3804.9879199580514
15.919118852749493,41.85849779307366,3379.7956801397836
15.924732329659374,59.0863665230997,3434.034956522486
19.158909023520238,48.315698453379696,1689.0353895768467
27.817290013914505,67.18034866954312,2417.4443995366832
16.565643518813697,60.01494935933027,3636.543663295698
25.556369688937803,41.08537167314226,5386.843812070706
20.282648878525787,59.99525651479625,4108.977415312993
27.02753407998441,80.009871932053,3256.1364421379612
25.005780386972667,39.99446863598813,3126.738429509694
35.00262348769368,40.01343441781894,3437.6740375196127
35.00550860274878,39.997976173081746,3458.582879027
33.57110026331503,61.44190534712774,5721.89273874302
23.387626404319438,56.74883089860864,1904.441109265839
20.08311636218982,60.00313620744924,3340.1181055637744
15.010851795825898,57.65166267614246,3234.02657083938
17.16727827259379,44.32407965973374,3133.8848538529246
35.00442492470902,40.0093220699152,3589.3049970828215
28.58666093944391,66.41548850201991,4856.030918695435
34.99610654465984,40.01082271241003,2988.0948109767314
34.983330130560795,40.02559149666123,3597.529324073257
34.9924463206461,39.99357430411005,2642.1244864177697
25.290679206852328,78.88242798845823,3188.197804248303
34.9985140818609,40.004021678602356,3563.0004876176313
35.01325406939329,39.99421210042421,3492.302184421612
34.999527808734996,39.998721175549065,3608.2279305809047
25.007647238949403,40.005637601816254,4678.218846178513
35.006104428600786,39.98090226278665,3352.50820668078
34.494278005043476,79.99453263817547,3665.547323933914
28.273611860445705,79.99182232809048,3324.395063981889
34.991649015764956,39.991938671767834,3770.536181662102
20.875742910637367,54.10221432285545,3410.303258286632
24.32224995115735,58.68391009436873,3623.8310842892006
34.997590025175995,40.00268859300292,3432.045402659423
34.86448918828222,59.7169412000487,2363.178297385757
16.888666773403905,72.39139475954974,2545.7328168225886
35.02074993143822,39.99498392590391,3686.4403065970296
14.977563433285841,40.00748459624766,1835.4001846415833
20.328182689291122,65.34267217344119,4267.951913212928
15.000067346459176,39.99566877927664,2273.9078627121244
25.39244948031302,78.47675006562693,4184.973997051332
23.367256741353717,51.61404543150485,3398.4286883582567
34.993164253018435,40.00587548918803,2326.672094543257
34.651057255674154,41.37165770865424,3790.268499821666
35.00260193798863,39.99502349106016,3005.098688191388
19.132864210083515,75.8873789659746,2538.3843478961066
35.009279338421,40.019177613764725,2909.040929784407
22.44136199267934,54.898081991453566,3660.8799746372183
31.51863560030681,76.5069499006016,3920.1275082814723
32.405190911480474,74.77692759498868,3784.1081004899734
34.98932720705952,40.00078315747019,3261.733749984673
34.99597100711702,39.974714331558786,3419.7328231475713
29.504398378329093,80.01072951634633,3392.6090694869276
24.989924002974533,39.99790606455234,3471.5233234942352
34.99683070440524,39.99971744048257,3273.5801667388873
35.00675429731157,40.003746628061684,3271.0560647582433
16.682054470119372,63.35970058119955,4407.100828317467
34.999687872373165,40.01443712078045,3773.4874917782868
16.348630531387865,59.99099600726887,3320.0622761620866
25.32973901339332,69.64976872699363,2452.0158559549955
35.00361126526008,40.0049310986072,3523.3531067808804
24.06827773917307,69.04723224497681,4152.015305712028
33.739090876910154,60.026899237535304,3413.6436171293253
16.544634426478233,43.080050558693316,3256.8553791079516
35.01187296801139,40.015062726519126,2878.913526670141
24.614396171707035,50.39586976086658,3392.506154753466
27.201691690364257,71.16856802017364,3322.159394187887
23.095709344855663,56.18999314331933,3615.642025799301
17.496004018207824,44.958115936535194,3573.1861921943337
25.955197682580938,76.15547793590962,3244.158823733654
16.674041791147022,43.389252604816626,1734.1217895110472
34.99287716851174,40.00392877543091,3424.1835422444856
35.00057767770649,39.99255939699153,3405.157227907102
21.510784754705558,53.03269140432224,2273.264854508704
35.010996801584234,40.004100219705364,3063.095982551474
34.99891604299761,40.00864204345614,3307.3699519313136
34.99646606776582,40.00761008868328,3421.9369162778507
17.81006529772894,59.99527778349154,3794.0206279372806
35.00890887584763,39.99335897318692,3115.723445714211
22.880207819927787,75.7908155764613,4308.732930709001
16.587516251690968,61.59955497230789,4383.896594744287
34.87344971463584,79.76655169705296,3810.408393684325
30.875266861790116,56.50808006721427,3277.2092651427333
18.150993610987502,67.39986640868185,2582.8423082004924
35.00233455312866,39.99617731412149,2721.047104732796
17.919120066817605,45.84502567924598,1711.5841964431688
31.790100084996794,73.53807250259536,3777.52775515544
18.422399348419553,46.822214521797555,2888.007735026711
35.00470634775681,39.99982106775062,3510.3869553634954
26.517327632582628,73.88357354901466,3207.9754207383894
17.147037883444355,57.82929869307146,3428.0962076545798
34.990937957074124,39.997463270797226,2896.869716874617
19.03502592302768,48.04732228504918,2765.0446581993356
34.99921435881502,40.00567961798639,3538.2883595909616
23.50952172780223,77.00726765121766,4298.8863653388125
35.006948698654284,39.99887146302591,3627.17200975658
34.99622151280578,39.97448613180299,3793.721386894253
14.998933058638457,51.41878793146456,3027.2141631082627
19.97272079042976,49.93945793547971,3617.039412774689
17.541130775890416,69.91086132526083,2564.274708179593
15.015460509189476,39.998370474470676,2438.3534315451047
24.76206942985196,79.5010910105204,4279.220080067079
27.75661334344934,60.00005504774511,5053.825382944678
23.692100605194067,57.3868252569945,3682.7996856792565
35.000822318294574,39.99830389114177,2999.435204318039
25.308801459342423,70.28609504837036,4113.37605297357
24.082773414322435,70.89981891514661,2469.2621661810163
14.990258863707052,41.467478541289886,2696.369188339281
34.268899949016536,78.55467186849133,3689.3921337543215
34.98429547622043,39.99631673435569,3142.019165101612
28.34065707594715,46.62510443922556,3374.692685552973
24.61392445748134,59.23340770461933,1658.5456356565805
22.11134309725566,54.26190328132073,2150.329324038596
24.359758949102034,42.568765387816384,2768.3849368326946
34.99505886361424,39.99778046663017,3668.254616260922
35.01034721995837,39.99371402947456,2905.2565258660634
35.01963581092734,39.98884350802956,3036.77072349658
21.51441187283733,60.00908240209332,4266.448112599907
14.99973915627372,39.99491054109407,2109.470844304928
29.086454976261738,63.73810068373627,3439.197330736824
21.33663836909223,60.00339293629277,3346.78225134659
18.851485252977874,59.99767262059057,3333.427196151333
31.474659503269624,59.9927673427353,5526.272135065139
